CUSTOMER_KEY	CUSTOMER_ID	OPERATING_REVENUE_TRAILING_365	CUSTOMER_ORDER_FIRST_PLACED_DTTM	CUSTOMER_ADDRESS_ZIP	CUSTOMER_ADDRESS_CITY	CUSTOMER_ADDRESS_STATE
2983502369	33735020	4407.38544000000	2018-08-26 04:00:00.000	78259	San Antonio	TX
31442502478	93943908	4405.88035000000	2020-04-20 00:00:00.000	95132-2101	SAN JOSE	CA
1018500003	7205378	4405.76817000000	2017-08-05 04:00:00.000	77494-6069	KATY	TX
40585815698	132093692	4404.34052000000	2021-01-24 00:00:00.000	94129-1154	SAN FRANCISCO	CA
4852345	4578347	4403.03560000000	2015-07-30 00:00:00.000	44233	Hinckley	OH
7087649	10116661	4402.08422000000	2021-03-12 00:00:00.000	95070-5661	SARATOGA	CA
12123750359	52236668	4401.67464000000	2019-01-25 00:00:00.000	03868-5909	rochester	NH
5062869	5225287	4401.61815000000	2015-10-13 00:00:00.000	27249-9727	Gibsonville	NC
365753942	15180017	4399.60941000000	2017-03-16 00:00:00.000	77008-2010	Houston	TX
6232002	8961227	4399.00823000000	2016-07-11 04:00:00.000	85023	Phoenix	AZ
204508155	13463533	4394.38245000000	2017-01-24 05:00:00.000	11795	West Islip	NY
822502224	19068531	4394.27606000000	2017-07-03 00:00:00.000	16248	Rimersburg	PA
8050603	4530911	4393.36942000000	2015-07-24 00:00:00.000	24060	Blacksburg	VA
35389328167	106240368	4391.76900000000	2020-08-07 00:00:00.000	98661-3048	VANCOUVER	WA
4178120	4393698	4391.61761000000	2015-07-08 00:00:00.000	27106-3602	Winston Salem	NC
1917253174	26480389	4390.04529000000	2017-12-14 00:00:00.000	43537	Maumee	OH
3993789	3255404	4387.33722000000	2015-02-07 00:00:00.000	08812-1026	DUNELLEN	NJ
1993752530	27093085	4385.24815000000	2017-12-25 00:00:00.000	95603	Auburn	CA
4962420	4912926	4385.09224000000	2018-01-08 00:00:00.000	18614-7890	DUSHORE	PA
732501670	18360808	4384.88954000000	2017-06-14 00:00:00.000	80301-3008	BOULDER	CO
55262366607	257284280	4383.47747000000	2022-04-30 04:00:00.000	36561-3133	ORANGE BEACH	AL
8756104	6054928	4383.16104000000	2015-12-28 05:00:00.000	91040	Shadow Hills	CA
22533001280	67490875	4382.40085000000	2019-07-18 04:00:00.000	10014-1930	NEW YORK	NY
